GERENCIA;NOMBRE GERENCIA;CS;CENTRO;CONSULTORIO
1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;C.S. SANTIBAÑEZ VIDRIAL
1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;C.L. COTANES DEL MONTE
1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;C.L. PRADO
1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;C.L. QUINTANILLA DEL MONTE
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. CARBAJOSA
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. CORESES
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. FRESNO DE LA RIBERA
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. MONFARRACINOS
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. ROALES
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. VILLALCAMPO
1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;C.L. SOBRADILLO DE PALOMARES
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. TOLA
1711;Gerencia de Zamora;171103;C.S. ALTA SANABRIA;C.L. ACIBEROS
1711;Gerencia de Zamora;171103;C.S. ALTA SANABRIA;C.L. PIAS
1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;C.L. LA TORRE DEL VALLE
1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;C.L. QUINTANILLA DE URZ
1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;C.L. QUIRUELAS DE VIDRIALES
1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;C.L. VECILLA DE LA POLVOROSA
1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;C.L. VILLANAZAR
1711;Gerencia de Zamora;171105;C.S. BENAVENTE SUR;C.L. BRETOCINO
1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;C.L. AGUILAR DE TERA
1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;C.L. CALZADILLA DE TERA
1711;Gerencia de Zamora;171107;C.S. VILLARRIN;C.L. POBLADURA DE VALDERADUEY
1711;Gerencia de Zamora;171107;C.S. VILLARRIN;C.L. RIEGO DEL CAMINO
1711;Gerencia de Zamora;171107;C.S. VILLARRIN;C.L. VIDAYANES
1711;Gerencia de Zamora;171108;C.S. CARBAJALES DE ALBA;C.L. MARQUIZ DE ALBA
1711;Gerencia de Zamora;171108;C.S. CARBAJALES DE ALBA;C.L. VEGALATRAVE
1711;Gerencia de Zamora;171109;C.S. MOMBUEY;C.L. CERNADILLA
1711;Gerencia de Zamora;171109;C.S. MOMBUEY;C.L. MANZANAL DE LOS INFANTES
1711;Gerencia de Zamora;171109;C.S. MOMBUEY;C.L. PEQUE
1711;Gerencia de Zamora;171109;C.S. MOMBUEY;C.L. S. SALVADOR DE PALAZUELO
1711;Gerencia de Zamora;171109;C.S. MOMBUEY;C.L. VILLARDECIERVOS
1711;Gerencia de Zamora;171110;C.S. CORRALES DEL VINO;C.L. CASASECA DE CAMPEAN
1711;Gerencia de Zamora;171110;C.S. CORRALES DEL VINO;C.L. PELEAS DE ARRIBA
1711;Gerencia de Zamora;171110;C.S. CORRALES DEL VINO;C.L. VILLANUEVA DE CAMPEAN
1711;Gerencia de Zamora;171111;C.S. PUERTA NUEVA;C.S. PUERTA NUEVA
1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;C.L. CASTRO DE SANABRIA
1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;C.L. QUINTANA DE SANABRIA
1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;C.L. BADILLA
1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;C.L. FORMARIZ
1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;C.L. FORNILLOS DE FERMOSELLE
1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;C.L. MOGATAR
1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;C.L. SALCE
1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;C.L. VILLAMOR DE LA LADRE
1711;Gerencia de Zamora;171116;C.S. TABARA;C.L. FERRERAS DE ARRIBA
1711;Gerencia de Zamora;171116;C.S. TABARA;C.L. MORALES DE VALVERDE
1711;Gerencia de Zamora;171116;C.S. TABARA;C.L. SARRACIN DE ALISTE
1711;Gerencia de Zamora;171117;C.S. TORO;C.L. BUSTILLO DEL ORO
1711;Gerencia de Zamora;171117;C.S. TORO;C.L. VEZDEMARBAN
1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;C.L. ALCUBILLA DE NOGALES
1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;C.L. CONGOSTA DE VIDRIALES
1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;C.L. VILLAGERIZ
1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;C.L. SAN MARTIN DE VALDERADUEY
1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;C.L. VEGA DE VILLALOBOS
1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;C.L. VILLAMAYOR DE CAMPOS
1711;Gerencia de Zamora;171119;C.S. VILLALPANDO;C.S. VILLALPANDO
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. CUBILLOS DEL PAN
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. VALDEPERDICES
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. VILLASECO DEL PAN
1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;C.L. ARCENILLAS
1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;C.L. MADRIDANOS
1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;C.L. PONTEJOS
1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;C.L. TARDOBISPO
1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;C.L. VILLALAZAN
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.L. ADANERO
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.L. NAVA DE AREVALO
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.L. PALACIOS DE GODA
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.L. SAN CRISTOBAL DE LA VEGA
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.L. SAN VICENTE DE AREVALO
1701;Gerencia de Ávila;170102;C.S. AREVALO;C.S. AREVALO
1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;C.L. BRIEVA
1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;C.L. NARRILLOS DE SAN LEONARDO
1701;Gerencia de Ávila;170105;C.S. AVILA RURAL;C.L. SALOBRAL
1701;Gerencia de Ávila;170106;C.S. LANZAHITA;C.L. LA HIGUERA
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. PUERTO CASTILLA
1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;C.L. SOLANA DE AVILA
1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;C.S. BURGOHONDO
1701;Gerencia de Ávila;170110;C.S. CANDELEDA;C.S. CANDELEDA
1701;Gerencia de Ávila;170111;C.S. CEBREROS;C.L. ELTIEMBLO
1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;C.L. CANTIVEROS
1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;C.L. BARAJAS
1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;C.L. HERGUIJUELA
1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;C.L. HOYOS DEL ESPINO
1701;Gerencia de Ávila;170115;C.S. MADRIGAL DE LAS ALTAS TORRES;C.L. BARROMAN
1701;Gerencia de Ávila;170115;C.S. MADRIGAL DE LAS ALTAS TORRES;C.L. BERCIAL DE ZAPARDIEL
1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;C.L. MUÑOGRANDE
1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;C.L. RIOCABADO
1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;C.S. SAN PEDRO ARROYO
1701;Gerencia de Ávila;170120;C.S. MUÑANA;C.L. OCO
1701;Gerencia de Ávila;170121;C.S. MUÑICO;C.L. RINCONADA
1701;Gerencia de Ávila;170121;C.S. MUÑICO;C.L. SAN JUAN DEL OLMO
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. ALDEHORNO
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. CALERUEGA
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. STA MARIA MERCADILLO
1702;Gerencia de Burgos;170202;C.S. ARANDA RURAL;C.L. TUBILLA LAGO
1702;Gerencia de Burgos;170204;C.S. BELORADO;C.L. STA.CRUZ DEL VALLE URBION
1702;Gerencia de Burgos;170204;C.S. BELORADO;C.L. VILLAMAYOR DEL RIO
1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;C.L. RUBLACEDO DE ABAJO
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. ARRAYA DE OCA
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. QUINTANAORTUÑO
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. RIOCEREZO
1702;Gerencia de Burgos;170208;C.S. BURGOS RURAL NORTE;C.L. ZALDUENDO
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. CELADA DEL CAMINO
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. MARMELLAR DE ABAJO
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. MAZUECO
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. QUINTANILLA DE LAS CARRETAS
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. QUINTANILLAS, LAS
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. SAN MILLAN DE JUARROS
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. VILLAVERDE DEL MONTE
1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;C.L. VILLOREJO
1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;C.L. CORNEJO DE SOTOSCUEVA
1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;C.L. VILLASANTE
1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;C.S. ESPINOSA MONTEROS
1702;Gerencia de Burgos;170216;C.S. LERMA;C.L. CEBRECOS
1702;Gerencia de Burgos;170216;C.S. LERMA;C.L. MONTUENGA
1702;Gerencia de Burgos;170216;C.S. LERMA;C.L. VILLAHOZ
1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;C.L. REZMONDO
1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;C.S. MELGAR FERNAMENTAL
1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;C.L. PERAL DE ARLANZA
1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;C.L. VILLAQUIRAN DE LOS INFANTES
1702;Gerencia de Burgos;170223;C.S. PAMPLIEGA;C.L. VIZMALO
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. GUZMAN
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. MAMBRILLA CASTR
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. VALCAVADO DE ROA
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.S. ROA DE DUERO
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. AHEDO
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. CABEZON DE LA SIERRA
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. HUERTA DE ARRIBA
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. PINILLA DE LOS MOROS
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. TOLBAÑOS DE ARRIBA
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. VIZCAINOS
1702;Gerencia de Burgos;170229;C.S. SEDANO;C.L. AYOLUENGO
1702;Gerencia de Burgos;170229;C.S. SEDANO;C.L. ESCOBADOS DE ARRIBA
1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;C.L. CUBILLA
1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;C.L. SAN MARTIN DE DON
1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;C.L. VALDERRAMA
1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;C.L. HIGON
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. ORDEJON DE ARRIBA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. SALAZAR DE AMAYA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. TAPIA
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. BANUNCIAS
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. OTERUELO DE LA VALDONCINA
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. SANTIUSTE
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. VALDEALVILLO
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;RESIDENCIAS DE OSMA
1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;C.L. QUINTANAS RUBIAS DE ABAJO
1708;Gerencia de Soria;170807;C.S. GOMARA;C.L. MIÑANA
1708;Gerencia de Soria;170807;C.S. GOMARA;C.L. TORLENGUA
1708;Gerencia de Soria;170807;C.S. GOMARA;C.L. TORRUBIA DE SORIA
1708;Gerencia de Soria;170808;C.S. OLVEGA;C.L. NOVIERCAS
1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;C.L. QUINTANILLA DE NUÑO PEDRO
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. HERREROS
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. LUBIA
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. OCENILLA
1709;Gerencia de Valladolid Oeste;170914;C.S. MOTA DEL MARQUES;C.L. VILLALBARBA
1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;C.L. BARRUELO DEL VALLE
1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;C.L. MIGUEL DEL PINO
1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;C.L. STA.EUFEMIA ARROYO
1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;C.L. VILLAGARCIA DE C.
1709;Gerencia de Valladolid Oeste;170925;C.S. VILLALON DE CAMPOS;C.L. GATON DE CAMPOS
1709;Gerencia de Valladolid Oeste;170925;C.S. VILLALON DE CAMPOS;C.L. VEGA DE RUIPONCE
1709;Gerencia de Valladolid Oeste;170926;C.S. VALLADOLID RURAL II;C.L. SIMANCAS
1710;Gerencia de Valladolid Este;171012;C.S. RONDILLA II;C.S. SALUD RONDILLA II
1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;C.L. CORRALES DE DUERO
1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;C.L. S.LLORENTE
1710;Gerencia de Valladolid Este;171016;C.S. PORTILLO;C.L. CAMPORREDONDO
1710;Gerencia de Valladolid Este;171016;C.S. PORTILLO;C.L. MOJADOS
1710;Gerencia de Valladolid Este;171019;C.S. ALAEJOS;C.L. SIETEIGLESIAS DE T
1710;Gerencia de Valladolid Este;171019;C.S. ALAEJOS;C.L. VILLAFRANCA DUERO
1710;Gerencia de Valladolid Este;171020;C.S. OLMEDO;C.L. BOCIGAS
1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;C.L. CAMPILLO
1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;C.L. MORALEJA
1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;C.L. NUEVA VILLA TORRES
1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;C.L. SALVADOR ZAPARDIEL
1710;Gerencia de Valladolid Este;171026;C.S. CIGALES;C.L. CORCOS DEL VALLE
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. CASTRO DE ALCAÑICES
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. FLORES
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. LOBER
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. MELLANES
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. PUERCAS
1711;Gerencia de Zamora;171105;C.S. BENAVENTE SUR;C.L. VALDESCORRIEL
1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;C.L. MICERECES DE TERA
1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;C.L. SANTA CROYA DE TERA
1711;Gerencia de Zamora;171107;C.S. VILLARRIN;C.L. CASTRONUEVO DE LOS ARCOS
1711;Gerencia de Zamora;171107;C.S. VILLARRIN;C.L. GRANJA DE MORERUELA
1711;Gerencia de Zamora;171107;C.S. VILLARRIN;C.L. SAN AGUSTIN DEL POZO
1711;Gerencia de Zamora;171109;C.S. MOMBUEY;C.L. ANTA DE RIOCONEJOS
1711;Gerencia de Zamora;171109;C.S. MOMBUEY;C.L. VILLANUEVA DE VALROJO
1711;Gerencia de Zamora;171110;C.S. CORRALES DEL VINO;C.L. JAMBRINA
1711;Gerencia de Zamora;171114;C.S. PUEBLA DE SANABRIA;C.L. SANTA CRUZ DE ABRANES
1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;C.L. MUGA DE SAYAGO
1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;C.L. PASARIEGOS
1711;Gerencia de Zamora;171115;C.S. BERMILLO DE SAYAGO;C.L. VILLARDIEGUA DE LA RIBERA
1711;Gerencia de Zamora;171116;C.S. TABARA;C.L. POZUELO DE TABARA
1711;Gerencia de Zamora;171117;C.S. TORO;C.L. VILLARDONDIEGO
1711;Gerencia de Zamora;171121;C.S. ZAMORA NORTE;C.L. MUELAS DEL PAN
1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;C.L. GEMA
1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;C.L. LA VELLES
1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;C.L. ORBADA LA
1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;C.L. MACOTERA
1706;Gerencia de Salamanca;170625;C.S. PIZARRALES-VIDAL;C.S. PIZARRALES-VIDAL
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. HORTEZUELOS
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. MONCALVILLO
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. MONTERRUBIO
1706;Gerencia de Salamanca;170630;C.S. TAMAMES;C.L. ALDEHUELA DE YELTES
1702;Gerencia de Burgos;170229;C.S. SEDANO;C.L. DOBRO
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. GUADRAMIRO
1706;Gerencia de Salamanca;170637;C.S. CAPUCHINOS;C.S. CAPUCHINOS
1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;C.L. CILLERUELO DE BEZANA
1707;Gerencia de Segovia;170701;C.S. CANTALEJO;C.L. SAN MIGUEL DE BERNUY
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. BARRIO SAN FELICES
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. PARTE LA
1707;Gerencia de Segovia;170704;C.S. FUENTESAUCO;C.L. MEMBIBRE DE LA HOZ
1707;Gerencia de Segovia;170705;C.S. NAVAFRIA;C.L. ARCONES
1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;C.L. ARTIETA DE MENA
1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;C.L. NAVA DE ORDUNTE
1707;Gerencia de Segovia;170705;C.S. NAVAFRIA;C.L. PAJARES DE PEDRAZA
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. SAN CIBRIAN
1707;Gerencia de Segovia;170706;C.S. NAVA DE LA ASUNCION;C.S. NAVA DE LA ASUNCION
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. BRAZUELO
1707;Gerencia de Segovia;170707;C.S. RIAZA;C.L. PAJARES DE FRESNO
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. POBLADURA DE SOMOZA
1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;C.L. ZAMARRAMALA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. SANTIAGO MILLAS
1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;C.L. BARBOLLA
1703;Gerencia de León;170304;C.S. SAN EMILIANO;C.L. LA VEGA DE ROBLEDO
1703;Gerencia de León;170304;C.S. SAN EMILIANO;C.L. RABANAL DE LUNA
1703;Gerencia de León;170305;C.S. BOÑAR;C.L. VALDETEJA
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. LLANOS DE ALBA
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. LLOMBERA
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. SANTA LUCIA DE GORDON
1708;Gerencia de Soria;170801;C.S. AGREDA;C.L. POBAR
1703;Gerencia de León;170308;C.S. LA BAÑEZA I;C.L. VILLANUEVA DE JAMUZ
1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;C.L. ALMALUEZ
1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;C.L. BENAMIRA
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. SAN CRISTOBAL POLANTERA
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. SAN JUAN DE TORRES
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. TORREBLACOS
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. VALDEAVELLANO DE UCERO
1703;Gerencia de León;170310;C.S. TRUCHAS;C.S. TRUCHAS
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. SANTIAGO DEL MOLINILLO
1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;C.L. QUINTANILLA DE TRES BARRIOS
1703;Gerencia de León;170318;C.S. MANSILLA MULAS;C.L. VILLAFALE
1708;Gerencia de Soria;170807;C.S. GOMARA;C.L. MAZATERON
1708;Gerencia de Soria;170808;C.S. OLVEGA;C.L. CUEVA DE AGREDA
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. SARDONEDO
1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;C.L. ORILLARES
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L.GAVILANES
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. ALDEALICES
1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;C.L. CAMPO Y SANTIBAÑEZ
1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;C.L. PALACIOS DE FONTECHA
1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;C.L. VALDESAZ DE LOS OTEROS
1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;C.L. LA VIRGEN DEL CAMINO
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. LA GRANJA SAN VICENTE
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. MATACHANA
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. SAN ANDRES DE LAS PUENTES
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. SAN PEDRO
1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;C.L. COBRANA
1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;C.S. PONFERRADA I
1704;Gerencia de Ponferrada;170409;C.S. VILLABLINO;C.L. PALACIOS DEL SIL
1704;Gerencia de Ponferrada;170409;C.S. VILLABLINO;C.L. VILLASECA LACIANA
1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;C.L. CORTIGUERA
1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;C.L. BASCONCILLOS DEL TOZO
1705;Gerencia de Palencia;170501;C.S. AGUILAR DE CAMPOO;C.S. AGUILAR DE CAMPOO
1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;C.L. VILLALCAZAR DE SIRGA
1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;C.L. VILLAMORONTA
1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;C.L. ARBEJAL
1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;C.L. MUDA
1705;Gerencia de Palencia;170505;C.S. FROMISTA;C.L. ASTUDILLO
1705;Gerencia de Palencia;170505;C.S. FROMISTA;C.L. MARCILLA DE CAMPOS
1705;Gerencia de Palencia;170506;C.S. GUARDO;C.L. AVIÑANTE DE LA PEÑA
1705;Gerencia de Palencia;170506;C.S. GUARDO;C.L. FONTECHA DE LA PEÑA
1705;Gerencia de Palencia;170506;C.S. GUARDO;C.L. VELILLA DEL RIO CARRION
1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;C.L. BECERRIL DEL CARPIO
1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;C.L. MICIECES DE OJEDA
1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;C.L. OLMOS DE OJEDA
1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;C.L. VILLAVEGA DE OJEDA
1705;Gerencia de Palencia;170510;C.S. OSORNO;C.L. OSORNILLO
1705;Gerencia de Palencia;170511;C.S. PALENCIA RURAL;C.L. SANTA CECILIA DEL ALCOR
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. CONGOSTO DE VALDAVIA
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. QUINTANILLA DE ONSOÑA
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. VILLALUENGA DE LA VEGA
1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;C.L. HERRERA DE VALDECAÑAS
1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;C.L. ABARCA
1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;C.L. CASTIL DE VELA
1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;C.L. MAZUECOS DE VALDEGINATE
1705;Gerencia de Palencia;170518;C.S. VILLARRAMIEL;C.L. MENESES DE CAMPOS
1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;C.L. ANAYA DE ALBA
1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;C.L. EJEME
1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;C.L. MIEZA
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.L. CALZADA DE BEJAR
1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;C.L. ALDERRODRIGO
1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;C.L. TOPAS
